 ID do carro  | Horario de Chegada | Tempo de Servico 
3899 | 21 | 23
3900 | 18 | 22
3901 | 25 | 17
3902 | 13 | 19
3903 | 19 | 24
3904 | 15 | 20
3905 | 20 | 22
3906 | 17 | 15
3907 | 18 | 16
3908 | 11 | 26
3909 | 22 | 21
3910 | 27 | 20
3911 | 26 | 26
3912 | 13 | 23
3913 | 25 | 21
3914 | 16 | 13
3915 | 16 | 19
3916 | 22 | 14
3917 | 20 | 17
3918 | 27 | 22
3919 | 13 | 18
3920 | 23 | 18
3921 | 21 | 20
3922 | 18 | 20
3923 | 18 | 19
3924 | 20 | 19
3925 | 15 | 16
3926 | 25 | 19
3927 | 20 | 27
3928 | 19 | 19
3929 | 19 | 31
3930 | 22 | 19
3931 | 24 | 20
3932 | 18 | 20
3933 | 26 | 17
3934 | 18 | 17
3935 | 17 | 11
3936 | 25 | 16
3937 | 20 | 17
3938 | 19 | 15
3939 | 16 | 19
3940 | 12 | 23
3941 | 17 | 18
3942 | 20 | 21
3943 | 21 | 16
3944 | 27 | 18
3945 | 20 | 26
3946 | 23 | 26
3947 | 19 | 18
3948 | 29 | 9
3949 | 15 | 17
3950 | 20 | 21
3951 | 18 | 23
3952 | 19 | 19
3953 | 26 | 15
3954 | 18 | 21
3955 | 17 | 15
3956 | 21 | 22
3957 | 12 | 19
3958 | 19 | 20
3959 | 17 | 14
3960 | 18 | 11
3961 | 20 | 24
3962 | 26 | 23
3963 | 22 | 21
3964 | 16 | 22
3965 | 24 | 23
3966 | 22 | 13
3967 | 10 | 20
3968 | 22 | 20
3969 | 15 | 11
3970 | 22 | 23
3971 | 19 | 9
3972 | 23 | 22
3973 | 18 | 22
3974 | 16 | 14
3975 | 20 | 22
3976 | 8 | 32
3977 | 18 | 16
3978 | 12 | 11
3979 | 17 | 15
3980 | 25 | 17
3981 | 23 | 17
3982 | 20 | 28
3983 | 19 | 23
3984 | 16 | 15
3985 | 23 | 26
3986 | 26 | 24
3987 | 23 | 24
3988 | 15 | 14
3989 | 17 | 11
3990 | 19 | 16
3991 | 23 | 20
3992 | 17 | 16
3993 | 20 | 22
3994 | 16 | 23
3995 | 13 | 22
3996 | 18 | 15
3997 | 21 | 24
3998 | 19 | 14
3999 | 19 | 18
4000 | 21 | 17
4001 | 17 | 13
4002 | 33 | 16
4003 | 20 | 19
4004 | 23 | 21
4005 | 12 | 16
4006 | 17 | 18
4007 | 8 | 22
4008 | 15 | 25
4009 | 14 | 16
4010 | 20 | 18
4011 | 23 | 18
4012 | 16 | 23
4013 | 20 | 19
4014 | 24 | 26
4015 | 25 | 10
4016 | 18 | 27
4017 | 17 | 13
4018 | 30 | 22
4019 | 20 | 20
4020 | 19 | 13
4021 | 31 | 17
4022 | 22 | 19
4023 | 22 | 20
4024 | 17 | 24
4025 | 15 | 14
4026 | 24 | 20
4027 | 29 | 15
4028 | 19 | 19
4029 | 31 | 20
4030 | 19 | 22
4031 | 13 | 20
4032 | 16 | 12
4033 | 26 | 23
4034 | 22 | 20
4035 | 16 | 22
4036 | 23 | 18
4037 | 16 | 22
4038 | 21 | 19
4039 | 22 | 21
4040 | 14 | 23
4041 | 16 | 21
4042 | 25 | 22
4043 | 11 | 19
4044 | 15 | 21
4045 | 21 | 19
4046 | 21 | 12
4047 | 20 | 10
4048 | 23 | 16
4049 | 17 | 16
4050 | 16 | 22
4051 | 24 | 20
4052 | 19 | 24
4053 | 18 | 15
4054 | 18 | 18
4055 | 17 | 22
4056 | 26 | 15
4057 | 28 | 21
4058 | 23 | 14
4059 | 22 | 18
4060 | 18 | 15
4061 | 11 | 16
4062 | 23 | 23
4063 | 16 | 14
4064 | 26 | 13
4065 | 20 | 19
4066 | 21 | 27
4067 | 18 | 22
4068 | 18 | 21
4069 | 20 | 18
4070 | 19 | 14
4071 | 27 | 23
4072 | 24 | 19
4073 | 22 | 23
4074 | 27 | 23
4075 | 16 | 20
4076 | 24 | 17
4077 | 15 | 23
4078 | 19 | 18
4079 | 15 | 18
4080 | 19 | 18
4081 | 17 | 20
4082 | 20 | 15
4083 | 25 | 14
4084 | 22 | 26
4085 | 13 | 13
4086 | 14 | 19
4087 | 26 | 18
4088 | 19 | 22
4089 | 18 | 13
4090 | 17 | 14
4091 | 15 | 27
4092 | 17 | 19
4093 | 19 | 19
4094 | 22 | 32
4095 | 12 | 16
4096 | 17 | 21
4097 | 16 | 17
4098 | 19 | 21
4099 | 20 | 21
4100 | 19 | 18
4101 | 21 | 21
4102 | 18 | 11
4103 | 18 | 22
4104 | 19 | 20
4105 | 18 | 14
4106 | 15 | 18
4107 | 16 | 23
4108 | 13 | 16
4109 | 21 | 25
4110 | 19 | 19
4111 | 10 | 17
4112 | 21 | 25
4113 | 25 | 27
4114 | 25 | 9
4115 | 16 | 24
4116 | 15 | 22
4117 | 17 | 23
4118 | 19 | 22
4119 | 20 | 19
4120 | 9 | 16
4121 | 32 | 20
4122 | 20 | 23
4123 | 23 | 21
4124 | 21 | 27
4125 | 22 | 18
4126 | 22 | 18
4127 | 19 | 23
4128 | 15 | 17
4129 | 26 | 26
4130 | 10 | 17
4131 | 16 | 21
4132 | 16 | 24
4133 | 21 | 16
4134 | 16 | 13
4135 | 17 | 21
4136 | 26 | 23
4137 | 28 | 18
4138 | 20 | 20
4139 | 16 | 17
4140 | 17 | 19
4141 | 25 | 15
4142 | 21 | 20
4143 | 24 | 14
4144 | 27 | 20
4145 | 20 | 16
4146 | 17 | 25
4147 | 19 | 20
4148 | 17 | 17
4149 | 22 | 20
4150 | 13 | 20
4151 | 32 | 14
4152 | 22 | 20
4153 | 19 | 24
4154 | 21 | 15
4155 | 27 | 19
4156 | 19 | 18
4157 | 16 | 20
4158 | 14 | 18
4159 | 22 | 26
4160 | 22 | 20
4161 | 25 | 19
4162 | 14 | 16
4163 | 20 | 19
4164 | 25 | 14
4165 | 26 | 22
4166 | 16 | 16
4167 | 19 | 18
4168 | 14 | 11
4169 | 19 | 18
4170 | 24 | 20
4171 | 22 | 24
4172 | 20 | 14
4173 | 17 | 22
4174 | 20 | 22
4175 | 21 | 16
4176 | 20 | 17
4177 | 16 | 19
4178 | 12 | 22
4179 | 17 | 19
4180 | 19 | 18
4181 | 20 | 19
4182 | 22 | 22
4183 | 20 | 15
4184 | 14 | 18
4185 | 26 | 20
4186 | 30 | 17
4187 | 16 | 23
4188 | 14 | 18
4189 | 18 | 26
4190 | 16 | 15
4191 | 12 | 24
4192 | 22 | 26
4193 | 15 | 18
4194 | 29 | 24
4195 | 19 | 20
4196 | 21 | 18
4197 | 17 | 19
4198 | 17 | 21
4199 | 22 | 15
4200 | 29 | 15
4201 | 29 | 23
4202 | 19 | 20
4203 | 23 | 18
4204 | 17 | 22
4205 | 13 | 28
4206 | 18 | 22
4207 | 21 | 22
4208 | 19 | 18
4209 | 23 | 22
4210 | 16 | 11
4211 | 19 | 21
4212 | 18 | 26
4213 | 20 | 24
4214 | 18 | 11
4215 | 23 | 21
4216 | 21 | 20
4217 | 26 | 20
4218 | 20 | 22
4219 | 23 | 25
4220 | 22 | 21
4221 | 15 | 19
4222 | 25 | 13
4223 | 19 | 22
4224 | 24 | 22
4225 | 21 | 17
4226 | 16 | 13
4227 | 8 | 25
4228 | 21 | 18
4229 | 14 | 21
4230 | 21 | 19
4231 | 23 | 19
4232 | 31 | 16
4233 | 22 | 23
4234 | 21 | 15
4235 | 25 | 17
4236 | 16 | 27
4237 | 27 | 15
4238 | 18 | 20
4239 | 24 | 21
4240 | 16 | 22
4241 | 21 | 20
4242 | 23 | 23
4243 | 22 | 18
4244 | 14 | 16
4245 | 30 | 12
4246 | 20 | 15
4247 | 20 | 21
4248 | 29 | 24
4249 | 24 | 23
4250 | 19 | 20
4251 | 19 | 23
4252 | 22 | 19
4253 | 24 | 24
4254 | 15 | 20
4255 | 11 | 13
4256 | 18 | 21
4257 | 14 | 18
4258 | 29 | 16
4259 | 19 | 12
4260 | 19 | 20
4261 | 10 | 17
4262 | 13 | 27
4263 | 16 | 16
4264 | 27 | 22
4265 | 25 | 29
4266 | 15 | 18
4267 | 23 | 18
4268 | 26 | 20
4269 | 20 | 14
4270 | 21 | 16
4271 | 19 | 21
4272 | 34 | 16
4273 | 30 | 13
4274 | 22 | 19
4275 | 20 | 17
4276 | 19 | 13
4277 | 22 | 24
4278 | 22 | 17
4279 | 17 | 23
4280 | 26 | 14
4281 | 25 | 16
4282 | 16 | 31
4283 | 12 | 14
4284 | 20 | 13
4285 | 22 | 17
4286 | 28 | 9
4287 | 25 | 15
4288 | 16 | 14
4289 | 16 | 7
4290 | 25 | 21
4291 | 25 | 22
4292 | 14 | 20
4293 | 21 | 27
4294 | 24 | 20
4295 | 21 | 19
4296 | 21 | 18
4297 | 22 | 20
4298 | 20 | 10
4299 | 25 | 26
4300 | 13 | 20
4301 | 20 | 24
4302 | 15 | 19
4303 | 21 | 22
4304 | 15 | 17
4305 | 11 | 16
4306 | 21 | 26
4307 | 22 | 14
4308 | 18 | 22
4309 | 18 | 22
4310 | 16 | 17
4311 | 17 | 13
4312 | 17 | 15
4313 | 20 | 25
4314 | 20 | 8
4315 | 19 | 21
4316 | 18 | 25
4317 | 21 | 18
4318 | 16 | 22
4319 | 16 | 21
4320 | 29 | 20
4321 | 17 | 25
4322 | 17 | 20
4323 | 23 | 18
4324 | 17 | 16
4325 | 21 | 19
4326 | 20 | 18
4327 | 19 | 22
4328 | 24 | 14
4329 | 9 | 20
4330 | 24 | 17
4331 | 21 | 21
4332 | 23 | 14
4333 | 24 | 21
4334 | 22 | 18
4335 | 13 | 17
4336 | 11 | 14
4337 | 26 | 11
4338 | 18 | 25
4339 | 29 | 22
4340 | 24 | 19
4341 | 22 | 32
4342 | 21 | 15
4343 | 17 | 17
4344 | 13 | 15
4345 | 24 | 19
4346 | 17 | 21
4347 | 17 | 22
4348 | 10 | 24
4349 | 33 | 22
4350 | 16 | 23
4351 | 15 | 17
4352 | 25 | 13
4353 | 19 | 24
4354 | 18 | 20
4355 | 19 | 19
4356 | 24 | 16
4357 | 24 | 16
4358 | 32 | 11
4359 | 26 | 22
4360 | 21 | 19
4361 | 15 | 20
4362 | 15 | 20
4363 | 17 | 18
4364 | 13 | 15
4365 | 21 | 20
4366 | 15 | 17
4367 | 22 | 19
4368 | 17 | 19
4369 | 23 | 8
4370 | 18 | 16
4371 | 14 | 17
4372 | 14 | 23
4373 | 13 | 21
4374 | 25 | 26
4375 | 25 | 20
4376 | 21 | 24
4377 | 20 | 22
4378 | 21 | 20
4379 | 17 | 25
4380 | 18 | 25
4381 | 18 | 22
4382 | 27 | 14
4383 | 27 | 14
4384 | 24 | 18
4385 | 28 | 16
4386 | 21 | 24
4387 | 21 | 21
4388 | 13 | 14
4389 | 20 | 18
4390 | 20 | 16
4391 | 16 | 21
4392 | 23 | 20
4393 | 22 | 26
4394 | 25 | 17
4395 | 17 | 19
4396 | 21 | 29
4397 | 20 | 17
4398 | 31 | 22
4399 | 30 | 16
4400 | 30 | 20
4401 | 22 | 21
4402 | 15 | 20
4403 | 20 | 14
4404 | 20 | 17
4405 | 21 | 18
4406 | 21 | 18
4407 | 21 | 14
4408 | 24 | 15
4409 | 28 | 22
4410 | 28 | 20
4411 | 22 | 27
4412 | 26 | 15
4413 | 19 | 23
4414 | 16 | 22
4415 | 22 | 24
4416 | 21 | 16
4417 | 19 | 24
4418 | 16 | 14
4419 | 20 | 20
4420 | 24 | 19
4421 | 17 | 20
4422 | 25 | 31
4423 | 19 | 15
4424 | 20 | 13
4425 | 18 | 25
4426 | 19 | 13
4427 | 16 | 15
4428 | 19 | 20
4429 | 16 | 18
4430 | 15 | 11
4431 | 19 | 15
4432 | 24 | 27
4433 | 31 | 17
4434 | 16 | 19
4435 | 22 | 21
4436 | 22 | 19
4437 | 16 | 8
4438 | 33 | 10
4439 | 27 | 17
4440 | 27 | 18
4441 | 18 | 10
4442 | 21 | 16
4443 | 25 | 17
4444 | 18 | 22
4445 | 22 | 18
4446 | 26 | 24
4447 | 24 | 24
4448 | 17 | 20
4449 | 27 | 20
4450 | 18 | 18
4451 | 25 | 13
4452 | 17 | 26
4453 | 16 | 22
4454 | 17 | 11
4455 | 23 | 20
4456 | 18 | 22
4457 | 19 | 22
4458 | 22 | 16
4459 | 23 | 19
4460 | 21 | 20
4461 | 20 | 23
4462 | 15 | 16
4463 | 29 | 25
4464 | 20 | 19
4465 | 18 | 18
4466 | 21 | 12
4467 | 16 | 20
4468 | 25 | 20
4469 | 27 | 20
4470 | 20 | 24
4471 | 19 | 16
4472 | 23 | 18
4473 | 17 | 16
4474 | 14 | 29
4475 | 25 | 17
4476 | 29 | 20
4477 | 20 | 22
4478 | 16 | 20
4479 | 27 | 18
4480 | 24 | 19
4481 | 23 | 16
4482 | 20 | 21
4483 | 16 | 19
4484 | 24 | 14
4485 | 16 | 17
4486 | 25 | 19
4487 | 21 | 23
4488 | 15 | 21
4489 | 29 | 15
4490 | 13 | 21
4491 | 19 | 16
4492 | 25 | 18
4493 | 19 | 14
4494 | 28 | 16
4495 | 14 | 22
4496 | 23 | 17
4497 | 30 | 23
4498 | 25 | 19
4499 | 17 | 18
4500 | 19 | 11
4501 | 14 | 24
4502 | 21 | 23
4503 | 26 | 20
4504 | 21 | 21
4505 | 22 | 15
4506 | 15 | 16
4507 | 13 | 14
4508 | 20 | 21
4509 | 16 | 26
4510 | 16 | 13
4511 | 19 | 16
4512 | 15 | 24
4513 | 25 | 17
4514 | 18 | 16
4515 | 13 | 19
4516 | 11 | 16
4517 | 13 | 16
4518 | 19 | 19
4519 | 18 | 20
4520 | 19 | 24
4521 | 30 | 16
4522 | 18 | 14
4523 | 15 | 12
4524 | 18 | 19
4525 | 18 | 19
4526 | 10 | 20
4527 | 20 | 25
4528 | 27 | 16
4529 | 28 | 20
4530 | 21 | 21
4531 | 19 | 19
4532 | 27 | 26
4533 | 20 | 19
4534 | 23 | 19
4535 | 18 | 14
4536 | 18 | 23
4537 | 20 | 19
4538 | 18 | 14
4539 | 15 | 20
4540 | 25 | 19
4541 | 22 | 16
4542 | 12 | 24
4543 | 19 | 15
4544 | 21 | 17
4545 | 20 | 18
4546 | 13 | 16
4547 | 21 | 23
4548 | 13 | 21
4549 | 23 | 17
4550 | 23 | 22
4551 | 13 | 22
4552 | 26 | 14
4553 | 17 | 16
4554 | 18 | 16
4555 | 26 | 18
4556 | 18 | 15
4557 | 20 | 24
4558 | 11 | 20
4559 | 11 | 25
4560 | 19 | 16
4561 | 17 | 19
4562 | 24 | 18
4563 | 14 | 16
4564 | 23 | 16
4565 | 21 | 17
4566 | 22 | 17
4567 | 15 | 20
4568 | 15 | 12
4569 | 17 | 22
4570 | 17 | 19
4571 | 26 | 18
4572 | 20 | 22
4573 | 14 | 11
4574 | 24 | 10
4575 | 24 | 16
4576 | 17 | 18
4577 | 15 | 21
4578 | 28 | 16
4579 | 24 | 17
4580 | 18 | 13
4581 | 25 | 23
4582 | 22 | 17
4583 | 20 | 18
4584 | 18 | 16
4585 | 19 | 23
4586 | 15 | 9
4587 | 20 | 23
4588 | 18 | 14
4589 | 22 | 20
4590 | 17 | 11
4591 | 17 | 15
4592 | 19 | 23
4593 | 16 | 14
4594 | 20 | 19
4595 | 21 | 15
4596 | 18 | 23
4597 | 16 | 25
4598 | 13 | 19
4599 | 16 | 25
4600 | 21 | 21
4601 | 19 | 17
4602 | 23 | 21
4603 | 22 | 15
4604 | 21 | 16
4605 | 20 | 15
4606 | 25 | 23
4607 | 19 | 17
4608 | 10 | 21
4609 | 24 | 17
4610 | 19 | 12
4611 | 25 | 17
4612 | 23 | 20
4613 | 16 | 20
4614 | 36 | 18
4615 | 11 | 18
4616 | 25 | 23
4617 | 30 | 24
4618 | 25 | 17
4619 | 14 | 21
4620 | 24 | 21
4621 | 23 | 22
4622 | 24 | 17
4623 | 20 | 22
4624 | 20 | 23
4625 | 22 | 21
4626 | 8 | 11
4627 | 14 | 11
4628 | 25 | 21
4629 | 18 | 13
4630 | 20 | 15
4631 | 24 | 14
4632 | 21 | 25
4633 | 23 | 18
4634 | 27 | 22
4635 | 29 | 11
4636 | 14 | 21
4637 | 25 | 23
4638 | 26 | 21
4639 | 18 | 25
4640 | 13 | 16
4641 | 12 | 15
4642 | 19 | 11
4643 | 16 | 27
4644 | 17 | 21
4645 | 16 | 18
4646 | 27 | 18
4647 | 21 | 20
4648 | 18 | 14
4649 | 18 | 22
4650 | 16 | 20
4651 | 20 | 25
4652 | 23 | 15
4653 | 21 | 19
4654 | 13 | 23
4655 | 21 | 14
4656 | 31 | 14
4657 | 26 | 15
4658 | 29 | 19
4659 | 24 | 18
4660 | 22 | 15
4661 | 14 | 9
4662 | 23 | 14
4663 | 15 | 20
4664 | 11 | 17
4665 | 24 | 18
4666 | 16 | 11
4667 | 19 | 13
4668 | 24 | 12
4669 | 24 | 12
4670 | 16 | 18
4671 | 22 | 22
4672 | 14 | 17
4673 | 17 | 22
4674 | 20 | 21
4675 | 16 | 16
4676 | 29 | 24
4677 | 15 | 13
4678 | 23 | 12
4679 | 9 | 15
4680 | 21 | 20
4681 | 11 | 14
4682 | 19 | 18
4683 | 9 | 24
4684 | 21 | 16
4685 | 21 | 19
4686 | 25 | 16
4687 | 16 | 18
4688 | 23 | 16
4689 | 17 | 25
4690 | 20 | 18
4691 | 17 | 19
4692 | 22 | 24
4693 | 14 | 22
4694 | 14 | 20
4695 | 18 | 17
4696 | 16 | 24
4697 | 20 | 19
4698 | 20 | 18
4699 | 20 | 22
4700 | 17 | 22
4701 | 27 | 27
4702 | 12 | 21
4703 | 21 | 15
4704 | 13 | 20
4705 | 20 | 17
4706 | 24 | 16
4707 | 22 | 13
4708 | 23 | 15
4709 | 17 | 16
4710 | 25 | 16
4711 | 20 | 20
4712 | 25 | 28
4713 | 21 | 6
4714 | 22 | 20
4715 | 28 | 21
4716 | 17 | 20
4717 | 19 | 20
4718 | 29 | 27
4719 | 22 | 12
4720 | 20 | 12
4721 | 18 | 25
4722 | 17 | 18
4723 | 19 | 19
4724 | 13 | 19
4725 | 16 | 21
4726 | 19 | 14
4727 | 18 | 27
4728 | 21 | 21
4729 | 23 | 14
4730 | 14 | 24
4731 | 23 | 14
4732 | 22 | 14
4733 | 20 | 22
4734 | 25 | 19
4735 | 21 | 20
4736 | 16 | 22
4737 | 21 | 12
4738 | 22 | 18
4739 | 12 | 23
4740 | 31 | 15
4741 | 20 | 16
4742 | 15 | 28
4743 | 16 | 24
4744 | 15 | 14
4745 | 21 | 21
4746 | 13 | 16
4747 | 17 | 14
4748 | 20 | 9
4749 | 18 | 20
4750 | 18 | 19
4751 | 24 | 25
4752 | 14 | 16
4753 | 19 | 18
4754 | 20 | 11
4755 | 26 | 19
4756 | 19 | 16
4757 | 19 | 25
4758 | 26 | 13
4759 | 16 | 17
4760 | 21 | 25
4761 | 14 | 22
4762 | 22 | 21
4763 | 20 | 24
4764 | 25 | 20
4765 | 20 | 14
4766 | 22 | 15
4767 | 14 | 25
4768 | 18 | 20
4769 | 28 | 15
4770 | 11 | 25
4771 | 18 | 23
4772 | 14 | 17
4773 | 17 | 15
4774 | 23 | 19
4775 | 22 | 17
4776 | 23 | 21
4777 | 22 | 23
4778 | 22 | 25
4779 | 17 | 22
4780 | 16 | 21
4781 | 19 | 21
4782 | 14 | 14
4783 | 17 | 15
4784 | 20 | 16
4785 | 16 | 18
4786 | 18 | 27
4787 | 24 | 19
4788 | 16 | 21
4789 | 20 | 28
4790 | 28 | 22
4791 | 23 | 15
4792 | 17 | 13
4793 | 20 | 16
4794 | 14 | 16
4795 | 15 | 21
4796 | 12 | 14
4797 | 23 | 23
4798 | 25 | 23
4799 | 22 | 25
4800 | 19 | 25
4801 | 29 | 16
4802 | 28 | 28
4803 | 17 | 19
4804 | 13 | 23
4805 | 25 | 20
4806 | 24 | 15
4807 | 19 | 22
4808 | 20 | 21
4809 | 16 | 17
4810 | 16 | 20
4811 | 22 | 24
4812 | 17 | 16
4813 | 25 | 25
4814 | 14 | 18
4815 | 18 | 14
4816 | 13 | 23
4817 | 27 | 20
4818 | 26 | 19
4819 | 24 | 13
4820 | 20 | 30
4821 | 16 | 15
4822 | 14 | 12
4823 | 17 | 23
4824 | 16 | 19
4825 | 23 | 19
4826 | 23 | 17
4827 | 20 | 21
4828 | 21 | 18
4829 | 15 | 20
4830 | 17 | 20
4831 | 13 | 20
4832 | 16 | 23
4833 | 13 | 14
4834 | 19 | 20
4835 | 19 | 17
4836 | 10 | 22
4837 | 18 | 16
4838 | 20 | 15
4839 | 23 | 26
4840 | 20 | 15
4841 | 25 | 21
4842 | 14 | 16
4843 | 28 | 15
4844 | 21 | 18
4845 | 12 | 13
4846 | 19 | 27
4847 | 21 | 14
4848 | 20 | 21
4849 | 23 | 20
4850 | 30 | 17
4851 | 19 | 19
4852 | 13 | 16
4853 | 18 | 12
4854 | 32 | 16
4855 | 23 | 16
4856 | 21 | 19
4857 | 19 | 13
4858 | 21 | 15
4859 | 22 | 26
4860 | 26 | 24
4861 | 15 | 16
4862 | 12 | 24
4863 | 21 | 14
4864 | 24 | 16
4865 | 25 | 17
4866 | 20 | 13
4867 | 16 | 14
4868 | 19 | 29
4869 | 19 | 22
4870 | 25 | 20
4871 | 21 | 16
4872 | 17 | 20
4873 | 19 | 17
4874 | 14 | 23
4875 | 21 | 20
4876 | 21 | 21
4877 | 19 | 15
4878 | 23 | 9
4879 | 20 | 22
4880 | 26 | 17
4881 | 20 | 22
4882 | 19 | 24
4883 | 21 | 23
4884 | 18 | 22
4885 | 23 | 13
4886 | 23 | 21
4887 | 28 | 12
4888 | 18 | 21
4889 | 16 | 30
4890 | 20 | 24
4891 | 17 | 21
4892 | 18 | 18
4893 | 20 | 17
4894 | 16 | 17
4895 | 22 | 14
4896 | 13 | 22
4897 | 25 | 18
4898 | 25 | 17
4899 | 17 | 9
4900 | 19 | 17
4901 | 23 | 21
4902 | 9 | 19
4903 | 17 | 20
4904 | 20 | 17
4905 | 18 | 23
4906 | 25 | 18
4907 | 17 | 15
4908 | 12 | 16
4909 | 20 | 25
4910 | 20 | 19
4911 | 20 | 18
4912 | 25 | 22
4913 | 22 | 22
4914 | 16 | 15
4915 | 19 | 16
4916 | 24 | 9
4917 | 18 | 22
4918 | 16 | 20
4919 | 17 | 23
4920 | 16 | 20
4921 | 20 | 27
4922 | 20 | 10
4923 | 19 | 23
4924 | 18 | 22
4925 | 32 | 23
4926 | 22 | 12
4927 | 23 | 17
4928 | 16 | 13
4929 | 19 | 20
4930 | 17 | 17
4931 | 14 | 18
4932 | 24 | 20
4933 | 24 | 21
4934 | 17 | 26
4935 | 19 | 21
4936 | 24 | 15
4937 | 15 | 21
4938 | 26 | 18
4939 | 18 | 20
4940 | 17 | 17
4941 | 20 | 16
4942 | 18 | 15
4943 | 16 | 24
4944 | 22 | 14
4945 | 20 | 23
4946 | 29 | 20
4947 | 15 | 20
4948 | 18 | 23
4949 | 16 | 22
4950 | 22 | 16
4951 | 25 | 31
4952 | 21 | 23
4953 | 18 | 19
4954 | 17 | 16
4955 | 19 | 18
4956 | 22 | 25
4957 | 24 | 11
4958 | 16 | 20
4959 | 16 | 22
4960 | 24 | 15
4961 | 17 | 26
4962 | 18 | 19
4963 | 15 | 13
4964 | 14 | 22
4965 | 23 | 17
4966 | 15 | 23
4967 | 27 | 33
4968 | 24 | 22
4969 | 28 | 15
4970 | 13 | 17
4971 | 25 | 26
4972 | 22 | 17
4973 | 25 | 19
4974 | 22 | 14
4975 | 22 | 20
4976 | 18 | 19
4977 | 10 | 20
4978 | 21 | 19
4979 | 22 | 25
4980 | 18 | 22
4981 | 26 | 17
4982 | 23 | 13
4983 | 18 | 9
4984 | 26 | 24
4985 | 32 | 20
4986 | 16 | 15
4987 | 15 | 22
4988 | 27 | 21
4989 | 21 | 26
4990 | 20 | 15
4991 | 27 | 16
4992 | 16 | 18
4993 | 10 | 18
4994 | 21 | 25
4995 | 22 | 15
4996 | 19 | 17
4997 | 19 | 14
4998 | 17 | 17
4999 | 25 | 20
5000 | 22 | 16
5001 | 24 | 21
5002 | 21 | 25
5003 | 17 | 18
5004 | 17 | 28
5005 | 26 | 16
5006 | 20 | 18
5007 | 20 | 20
5008 | 13 | 14
5009 | 11 | 21
5010 | 24 | 14
5011 | 20 | 12
5012 | 15 | 25
5013 | 15 | 18
5014 | 26 | 23
5015 | 21 | 18
5016 | 21 | 16
5017 | 20 | 18
5018 | 26 | 22
5019 | 21 | 18
5020 | 15 | 15
5021 | 22 | 17
5022 | 27 | 17
5023 | 19 | 13
5024 | 15 | 16
5025 | 22 | 21
5026 | 18 | 15
5027 | 15 | 16
5028 | 23 | 18
5029 | 13 | 20
5030 | 17 | 23
5031 | 21 | 28
5032 | 15 | 13
5033 | 19 | 21
5034 | 24 | 17
5035 | 19 | 15
5036 | 22 | 13
5037 | 17 | 19
5038 | 20 | 15
5039 | 22 | 19
5040 | 26 | 20
5041 | 26 | 19
5042 | 23 | 19
5043 | 24 | 22
5044 | 20 | 22
5045 | 19 | 22
5046 | 13 | 13
5047 | 19 | 14
5048 | 19 | 23
5049 | 17 | 11
5050 | 20 | 14
5051 | 24 | 16
5052 | 21 | 21
5053 | 23 | 22
5054 | 11 | 17
5055 | 19 | 21
5056 | 28 | 18
5057 | 22 | 14
5058 | 24 | 17
5059 | 24 | 15
5060 | 14 | 9
5061 | 13 | 19
5062 | 18 | 18
5063 | 19 | 25
5064 | 18 | 19
5065 | 16 | 18
5066 | 19 | 19
5067 | 23 | 22
5068 | 24 | 22
5069 | 18 | 20
5070 | 15 | 16
5071 | 20 | 11
5072 | 21 | 16
5073 | 16 | 18
5074 | 16 | 20
5075 | 12 | 25
5076 | 19 | 26
5077 | 23 | 20
5078 | 23 | 16
5079 | 21 | 22
5080 | 18 | 16
5081 | 14 | 21
5082 | 23 | 20
5083 | 17 | 15
5084 | 13 | 16
5085 | 19 | 23
5086 | 24 | 24
5087 | 18 | 14
5088 | 21 | 22
5089 | 22 | 11
5090 | 20 | 17
5091 | 23 | 19
5092 | 26 | 8
5093 | 17 | 16
5094 | 14 | 25
5095 | 16 | 24
5096 | 26 | 23
5097 | 23 | 25
5098 | 23 | 16
5099 | 13 | 17
5100 | 22 | 13
5101 | 14 | 20
5102 | 27 | 22
5103 | 31 | 21
5104 | 17 | 15
5105 | 20 | 19
5106 | 25 | 18
5107 | 15 | 19
5108 | 20 | 24
5109 | 24 | 15
5110 | 22 | 20
5111 | 19 | 14
5112 | 17 | 22
5113 | 24 | 25
5114 | 16 | 20
5115 | 14 | 23
5116 | 23 | 19
5117 | 14 | 21
5118 | 30 | 12
5119 | 29 | 15
5120 | 16 | 21
5121 | 23 | 13
5122 | 12 | 19
5123 | 29 | 23
5124 | 22 | 23
5125 | 30 | 12
5126 | 29 | 15
5127 | 18 | 25
5128 | 20 | 11
5129 | 22 | 24
5130 | 19 | 24
5131 | 21 | 25
5132 | 24 | 16
5133 | 19 | 25
5134 | 19 | 13
5135 | 24 | 18
5136 | 21 | 18
5137 | 19 | 22
5138 | 19 | 19
5139 | 13 | 22
5140 | 28 | 24
5141 | 16 | 21
5142 | 20 | 22
5143 | 19 | 23
5144 | 18 | 16
5145 | 17 | 24
5146 | 20 | 19
5147 | 20 | 18
5148 | 21 | 20
5149 | 23 | 26
5150 | 19 | 17
5151 | 22 | 18
5152 | 23 | 23
5153 | 23 | 17
5154 | 21 | 21
5155 | 20 | 17
5156 | 14 | 19
5157 | 17 | 14
5158 | 14 | 17
5159 | 21 | 21
5160 | 28 | 24
5161 | 20 | 23
5162 | 20 | 22
5163 | 22 | 23
5164 | 16 | 32
5165 | 27 | 20
5166 | 16 | 21
5167 | 20 | 13
5168 | 12 | 14
